"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz","No_Diploma_Rank","Vacancy_Rank","No_Job_Rank","Poverty_Rank","Med_Inc_Rank","Chg_Job_Rank","Chg_Biz_Rank","Avg_Rank","DCI_Rank","DCI_Percentile"
"Z75090","Sherman","TX",23860,20.7,8.1,31.6,26.3,70.7,7.3,-0.200000000000003,21537,13152,16453,23021,21868,11219,16242,17641.7142857143,20929,80.1
"Z75092","Sherman","TX",23404,8.90000000000001,8.6,23.7,10.9,104.2,-10,1,9664,14021,8278,10382,9565,19814,13728,12207.4285714286,11760,45
"Z75093","Plano","TX",47883,3.40000000000001,4.5,21.4,5.4,189.6,31.8,13.7,1837,4900,5670,3335,702,2867,4327,3376.85714285714,406,1.6
"Z75094","Plano","TX",22159,5.90000000000001,0.2,21.3,3.1,217.5,50.2,40.3,4958,477,5527,1082,308,1394,802,2078.28571428571,95,0.4
"Z75098","Wylie","TX",50835,7.5,4.6,21.1,6.9,155.9,27.9,15.9,7446,5192,5313,5139,1896,3449,3578,4573.28571428571,1057,4
"Z75101","Bardwell","TX",607,46.5,14.6,36.6,20.3,61.1,NA,14.3,25935,22320,20194,19896,24042,NA,4170,19426.1666666667,23241,89
"Z75102","Barry","TX",1261,21.3,8.1,40.5,15.3,71.4,15.8,-15.4,21869,13154,22308,15599,21654,6789,24106,17925.5714285714,21352,81.7
"Z75103","Canton","TX",13487,14.2,12.9,27.3,13.1,83.1,0.200000000000003,8.7,16551,20588,12332,13083,17489,15576,6883,14643.1428571429,16118,61.7
"Z75104","Cedar Hill","TX",47571,8,5.1,20.1,11.7,127.8,13.8,5.09999999999999,8247,6305,4264,11330,4512,7635,9687,7425.71428571429,4256,16.3
"Z75109","Corsicana","TX",4308,11.7,3,30.2,12.5,118.9,69.1,38.3,13599,2272,15139,12415,5936,857,907,7303.57142857143,4065,15.6
"Z75110","Corsicana","TX",28648,24.8,9.8,30.9,22.9,75.8,5.59999999999999,1.40000000000001,23453,16352,15869,21522,20273,12308,13330,17586.7142857143,20857,79.8
"Z75114","Crandall","TX",4874,15.4,13.1,28.2,7.7,109.9,0,18.2,17663,20824,13289,6205,7949,15662,2987,12082.7142857143,11566,44.3
"Z75115","Desoto","TX",51147,9.2,6.6,22.4,11.3,114.2,13.9,1.5,10136,9800,6762,10861,6923,7594,13200,9325.14285714286,7073,27.1
"Z75116","Duncanville","TX",20465,21.9,5.2,25.6,15.2,91.3,35.9,-3.90000000000001,22196,6604,10397,15428,14182,2362,19265,12919.1428571429,13042,49.9
"Z75117","Edgewood","TX",3505,20.9,12.4,36.7,15.4,74.4,11.4,-11.5,21635,20087,20240,15691,20701,8875,23185,18630.5714285714,22230,85.1
"Z75119","Ennis","TX",26853,25.2,6.9,28.2,22.9,82.7,22.6,9.7,23581,10627,13243,21515,17655,4622,6212,13922.1428571429,14846,56.8
"Z75124","Eustace","TX",4083,16.9,15.7,36.8,10.8,87.6,17.8,5,18964,23057,20318,10314,15641,5984,9757,14862.1428571429,16434,62.9
"Z75125","Ferris","TX",5739,26.5,3.3,31.2,24.8,75.9,-4.3,4.90000000000001,23990,2761,16052,22401,20244,17839,9913,16171.4285714286,18615,71.3
"Z75126","Forney","TX",37042,7.09999999999999,4.5,17.9,6.4,151.6,35.4,23.4,6780,4963,2417,4474,2144,2422,2065,3609.28571428571,501,1.9
"Z75127","Fruitvale","TX",1862,20.2,10.4,36,16.9,90.7,-6.5,-10,21233,17318,19780,17136,14419,18726,22661,18753.2857142857,22420,85.8
"Z75132","Fate","TX",1093,4.59999999999999,5.7,35.5,4,112.6,117.4,0,3177,7639,19441,1886,7261,340,14374,7731.14285714286,4717,18.1
"Z75134","Lancaster","TX",21397,13.4,5.8,27.7,20.6,88.9,-1.40000000000001,12.1,15658,7978,12738,20072,15135,16434,4991,13286.5714285714,13693,52.4
"Z75135","Caddo Mills","TX",6312,7.3,6.7,25.5,14.4,115.9,20.2,1.2,7096,9972,10309,14522,6554,5224,13476,9593.28571428571,7533,28.8
"Z75137","Duncanville","TX",19102,11.5,4.4,23.7,10.1,106.7,15.1,11.9,13364,4816,8220,9347,8810,7091,5065,8101.85714285714,5261,20.1
"Z75140","Grand Saline","TX",6843,25.6,13.7,35.1,20.9,78.8,-7.8,10,23712,21488,19211,20290,19179,19204,6078,18451.7142857143,22010,84.2
"Z75141","Hutchins","TX",5672,29,6.1,58,25.3,69.4,29.2,8.3,24583,8720,25524,22632,22225,3243,7075,16286,18800,72
"Z75142","Kaufman","TX",18020,20.1,10.1,30.6,20.4,98.8,13.3,3.2,21169,16831,15582,19950,11337,7890,11504,14894.7142857143,16494,63.1
"Z75143","Kemp","TX",15970,23,11.5,42,20.9,77.7,-1.40000000000001,-4,22725,18939,22912,20312,19633,16442,19371,20047.7142857143,23888,91.4
"Z75144","Kerens","TX",3083,15.6,11.5,33.4,15.7,62.2,-22.8,3,17841,18890,17968,15974,23864,21936,11755,18318.2857142857,21852,83.6
"Z75146","Lancaster","TX",18887,14.9,5.6,22.5,12.3,104.2,22.2,5.3,17210,7558,6865,12126,9568,4715,9513,9650.71428571429,7624,29.2
"Z75147","Mabank","TX",7716,18.9,10.4,34.6,20.3,76.1,14.8,6,20392,17309,18818,19879,20162,7230,8924,16102,18501,70.8
"Z75148","Malakoff","TX",5987,22.4,15.4,41.9,24.5,62.7,4.59999999999999,-1.2,22459,22860,22880,22305,23762,12943,17024,20604.7142857143,24371,93.3
"Z75149","Mesquite","TX",56366,21.7,7.1,25.1,19.9,84,11.8,3.2,22088,11058,9861,19539,17147,8661,11509,14266.1428571429,15466,59.2
"Z75150","Mesquite","TX",60810,20.5,8.6,21.6,14.1,85.6,4.7,3.5,21426,14142,5931,14172,16495,12860,11233,13751.2857142857,14526,55.6
"Z75152","Palmer","TX",5185,24.6,5.5,20.9,7.7,101.8,46,28.9,23365,7370,5093,6142,10320,1633,1465,7912.57142857143,4980,19.1
"Z75154","Red Oak","TX",38440,15.5,6.6,23.8,8.9,134.2,28,16.1,17764,9863,8381,7777,3702,3436,3526,7778.42857142857,4783,18.3
"Z75155","Rice","TX",2795,31.4,7.8,30.3,30.2,75.2,145,50,25009,12614,15286,24138,20489,234,522,14041.7142857143,15092,57.8
"Z75156","Mabank","TX",14920,19.7,11.1,42.7,21.8,77.3,-5.2,2.3,20928,18348,23156,20904,19799,18223,12453,19115.8571428571,22893,87.6
"Z75158","Scurry","TX",4171,20.5,5.9,35.3,11.2,112.5,19.8,-6.09999999999999,21427,8250,19307,10821,7299,5359,20750,13316.1428571429,13754,52.6
"Z75159","Seagoville","TX",18861,27.3,3.3,43.4,15.1,86.1,18.5,-0.400000000000006,24211,2762,23347,15392,16286,5744,16337,14868.4285714286,16449,63
"Z75160","Terrell","TX",24830,21.9,8.5,30,19.6,82.3,14.8,3.3,22197,13953,15021,19331,17814,7227,11402,15277.8571428571,17133,65.6
"Z75161","Terrell","TX",6953,22.8,8.7,37.4,13,96.8,-27.6,-4.09999999999999,22637,14325,20669,13009,12083,22355,19459,17791,21148,80.9
"Z75163","Trinidad","TX",1837,7.7,11,25.1,14,96.7,28.6,12.5,7771,18118,9902,14092,12130,3354,4756,10017.5714285714,8188,31.3
"Z75164","Josephine","TX",602,19.4,12.3,29.1,4.3,104.3,100,0,20740,19954,14190,2171,9513,445,14386,11628.4285714286,10788,41.3
"Z75165","Waxahachie","TX",40835,12.6,6.1,25,14.3,108.5,24.4,5.8,14686,8635,9741,14409,8331,4151,9096,9864.14285714286,7967,30.5
"Z75166","Lavon","TX",3657,4.90000000000001,4.7,19.2,1,159.1,7.8,13.6,3556,5377,3428,186,1704,10864,4382,4213.85714285714,793,3
"Z75167","Waxahachie","TX",10372,10.4,6.8,23.4,4.9,149.8,-0.5,6.2,11902,10266,7926,2809,2291,15971,8776,8563,5905,22.6
"Z75169","Wills Point","TX",13292,19.5,18.1,29.7,17.8,78.7,0.299999999999997,9.09999999999999,20800,24262,14778,17939,19214,15544,6619,17022.2857142857,19994,76.5
"Z75172","Wilmer","TX",4050,39.4,14.1,43.7,40.6,65.4,303.4,29,25710,21869,23466,25541,23242,64,1457,17335.5714285714,20458,78.3
"Z75173","Nevada","TX",4203,16.6,14.5,29.1,13.8,125,74,17.1,18714,22187,14197,13899,4916,768,3215,11128,9984,38.2
"Z75180","Balch Springs","TX",24011,36.8,9.1,35,25.9,73.2,6.90000000000001,8.59999999999999,25543,15116,19118,22858,21116,11471,6936,17451.1428571429,20652,79.1
"Z75181","Mesquite","TX",27929,12.7,1.5,18.7,11.1,137,45.6,14.2,14824,826,2970,10609,3397,1658,4177,5494.42857142857,1874,7.2
"Z75182","Sunnyvale","TX",5677,6,0,23.9,3.3,234.8,38.7,28.2,5115,180,8439,1252,192,2114,1555,2692.42857142857,211,0.8
"Z75189","Royse City","TX",23167,11.7,4.5,25.7,9.4,142.2,17.8,29,13600,5023,10511,8433,2876,5960,1460,6837.57142857143,3467,13.3
"Z75201","Dallas","TX",12009,4.7,13.5,15.1,13.9,152.9,13.2,4.8,3314,21221,1067,13946,2077,7927,9954,8500.85714285714,5804,22.2
"Z75202","Dallas","TX",2206,0,12.3,12.2,14.6,153,38.4,-6.8,67,19868,377,14728,2067,2140,21165,8630.28571428571,6010,23
"Z75203","Dallas","TX",15549,35.5,14.1,33.4,33.8,57,-10.6,2.5,25434,21865,17975,24810,24652,20007,12271,21002,24713,94.6
"Z75204","Dallas","TX",28672,11.9,10.2,16.6,19.6,128.3,0.299999999999997,9.90000000000001,13843,16928,1650,19305,4458,15523,6152,11122.7142857143,9977,38.2
"Z75205","Dallas","TX",24050,1.3,8.1,23.5,5.9,227.5,18.9,12.3,318,12999,8042,3949,236,5590,4885,5145.57142857143,1542,5.9
"Z75206","Dallas","TX",38826,11.1,8.6,15.1,16.8,105.4,15.2,10,12841,14051,1062,16979,9222,7023,6031,9601.28571428571,7557,28.9
"Z75207","Dallas","TX",8932,26.7,6.2,77.8,11.7,153.5,5.5,1.5,24059,8982,26033,11429,2039,12327,13233,14014.5714285714,15023,57.5
"Z75208","Dallas","TX",30139,37.5,9.3,27.1,23.2,87.9,3.3,5.90000000000001,25591,15474,12100,21669,15543,13724,9039,16162.8571428571,18597,71.2
"Z75209","Dallas","TX",14430,9.90000000000001,7.6,23.6,8.1,148.3,15.8,12.7,11216,12085,8146,6716,2388,6755,4685,7427.28571428571,4261,16.3
"Z75210","Dallas","TX",7365,42.3,19.4,52.6,49.8,37.4,-8.5,-15.8,25819,24730,25085,25955,25967,19420,24185,24451.5714285714,26077,99.8
"Z75211","Dallas","TX",76261,49,7.3,30.8,27.7,69.3,6.7,10.5,25986,11548,15743,23482,22263,11583,5771,16625.1428571429,19378,74.2
"Z75212","Dallas","TX",26043,48.9,8,39.3,31.5,56.1,9.59999999999999,2.90000000000001,25983,12996,21733,24413,24773,9856,11806,18794.2857142857,22482,86.1
"Z75214","Dallas","TX",33815,7.8,10.2,19.1,10.1,142.8,10,17.7,7927,16904,3388,9305,2826,9581,3092,7574.71428571429,4467,17.1
"Z75215","Dallas","TX",14645,28.3,22.1,47.5,35.8,47.9,-2.7,-0.299999999999997,24437,25341,24346,25087,25482,17124,16316,22590.4285714286,25648,98.2
"Z75216","Dallas","TX",51133,38.7,13.2,46.5,41.7,44,NA,-0.700000000000003,25668,21000,24144,25635,25729,NA,16648,23137.3333333333,25821,98.8
"Z75217","Dallas","TX",82353,45.8,9.5,38.8,32.7,62.5,5.7,14,25919,15862,21479,24635,23808,12238,4238,18311.2857142857,21834,83.6
"Z75218","Dallas","TX",22264,7.8,6.9,21.4,12.4,131.7,-0.5,6.90000000000001,7928,10486,5708,12238,3995,15972,8236,9223.28571428571,6911,26.5
"Z75219","Dallas","TX",22237,15.3,12.6,15.9,13.7,116.7,15.6,13.3,17583,20274,1339,13723,6376,6861,4469,10089.2857142857,8306,31.8
"Z75220","Dallas","TX",44450,48,8.9,23.2,25.2,74.9,4.40000000000001,2.7,25969,14758,7721,22554,20572,13075,12039,16669.7142857143,19445,74.4
"Z75223","Dallas","TX",13573,47.1,8.4,31.7,25.6,68.8,-2,10.4,25955,13773,16549,22731,22396,16759,5841,17714.8571428571,21036,80.5
"Z75224","Dallas","TX",35655,37.6,7.2,34.6,30.8,66.8,5.90000000000001,-4.8,25598,11319,18801,24281,22901,12089,19942,19275.8571428571,23080,88.3
"Z75225","Dallas","TX",21001,0.799999999999997,8.3,25.8,2.5,285.6,17.9,7.2,173,13372,10673,708,46,5911,7936,5545.57142857143,1924,7.4
"Z75226","Dallas","TX",3571,21.9,14.5,29.5,32.8,95.4,11.9,9.8,22198,22210,14587,24646,12634,8600,6183,15865.4285714286,18098,69.3
"Z75227","Dallas","TX",57876,38.7,9.2,35.3,28.4,69.5,3.90000000000001,-0.400000000000006,25669,15317,19320,23701,22193,13382,16371,19421.8571428571,23238,88.9
"Z75228","Dallas","TX",73579,34.4,9.8,29.7,27.6,68.5,6.2,4.40000000000001,25330,16366,14748,23448,22468,11899,10345,17800.5714285714,21163,81
"Z75229","Dallas","TX",32806,22.3,6.3,20.4,13.2,148.1,17.4,4.7,22418,9220,4588,13165,2410,6121,10054,9710.85714285714,7716,29.5
"Z75230","Dallas","TX",27052,7.90000000000001,8.9,22.8,8.9,131.4,7.40000000000001,6.7,8087,14604,7252,7771,4039,11107,8366,8746.57142857143,6177,23.6
"Z75231","Dallas","TX",37979,26.3,17,28.7,34.8,59.9,6.2,6.2,23928,23791,13796,24969,24259,11902,8754,18771.2857142857,22444,85.9
"Z75232","Dallas","TX",29155,24.2,9.9,39.8,30.7,64.1,42.6,2.5,23216,16519,22020,24271,23521,1830,12180,17651,20948,80.2
"Z75233","Dallas","TX",15373,30.7,13,29.9,28.4,73.4,-13.4,6.90000000000001,24907,20758,14949,23692,21057,20608,8246,19173.8571428571,22963,87.9
"Z75234","Dallas","TX",30682,20.5,7.4,21.9,13.5,106.3,14.7,1.5,21428,11752,6256,13511,8945,7253,13198,11763.2857142857,11012,42.2
"Z75235","Dallas","TX",18914,27.7,10.3,31.4,28.1,83.9,27.9,-11.2,24308,17185,16296,23591,17196,3462,23135,17881.8571428571,21292,81.5
"Z75236","Dallas","TX",16406,27.5,7.8,27.2,19.9,73.6,19.9,17,24259,12610,12191,19547,20979,5340,3247,14024.7142857143,15049,57.6
"Z75237","Dallas","TX",19312,20.3,12.8,32.7,30.2,52.1,23.5,7.5,21305,20510,17416,24141,25155,4396,7711,17233.4285714286,20297,77.7
"Z75238","Dallas","TX",31362,17.4,7.6,22,18.1,97.4,4.09999999999999,-1.3,19341,12161,6360,18151,11856,13243,17101,14030.4285714286,15060,57.6
"Z75240","Dallas","TX",26603,32.3,9,19.3,31.5,70.1,-7.7,-8.8,25115,14945,3577,24401,22034,19170,22194,18776.5714285714,22454,85.9
"Z75241","Dallas","TX",29362,19.3,8.3,37.5,25.7,62.9,24.3,13.7,20676,13552,20725,22793,23730,4184,4331,15713,17835,68.3
"Z75243","Dallas","TX",61406,18.7,16.2,27,27.1,67.8,1.59999999999999,3.59999999999999,20243,23402,12016,23296,22670,14840,11149,18230.8571428571,21737,83.2
"Z75244","Dallas","TX",13351,6.90000000000001,7.2,18.4,6.3,143.7,11.8,-0.5,6483,11133,2795,4376,2759,8630,16419,7513.57142857143,4380,16.8
"Z75246","Dallas","TX",2895,34.9,17.2,22.1,43.1,62.7,NA,-4.09999999999999,25385,23895,6490,25711,23774,NA,19462,20786.1666666667,24540,93.9
"Z75247","Dallas","TX",629,30.7,0,83.7,60.9,28.5,-10.8,4.8,24908,441,26072,26091,26074,20053,10026,19095,22865,87.5
"Z75248","Dallas","TX",35236,6.90000000000001,5.6,20.8,6.9,136.7,29.8,2.40000000000001,6484,7465,4998,5135,3425,3131,12284,6131.71428571429,2560,9.8
"Z75249","Dallas","TX",14496,17.3,3,23,13.1,98.2,170,2.40000000000001,19264,2291,7399,13048,11535,174,12278,9427,7248,27.7
"Z75251","Dallas","TX",2876,1.09999999999999,12,19.4,13.4,127.6,11.4,13.3,259,19490,3683,13402,4533,8841,4478,7812.28571428571,4831,18.5
"Z75252","Dallas","TX",25749,6.2,6.4,19.7,14.7,106.8,-12.7,4.40000000000001,5415,9315,3912,14858,8792,20448,10374,10444.8571428571,8857,33.9
"Z75253","Dallas","TX",19514,39.8,12.3,29.7,28.9,69.5,26,9.5,25726,19984,14765,23828,22194,3819,6310,16660.8571428571,19431,74.4
"Z75254","Dallas","TX",25375,17.2,7.6,16.4,19.3,79.7,55.3,15.4,19180,12159,1539,19105,18822,1184,3705,10813.4285714286,9443,36.1
"Z75287","Dallas","TX",52559,6.7,8.5,14.3,12.4,91.5,16.2,2.8,6136,13817,798,12228,14097,6628,11897,9371.57142857143,7151,27.4
"Z75401","Greenville","TX",18219,22.9,13.6,39.1,26.2,59.9,-1.90000000000001,-4.59999999999999,22690,21394,21648,22996,24252,16706,19838,21360.5714285714,24968,95.6
"Z75402","Greenville","TX",17047,11.6,8.7,27.1,12.2,109.8,16.3,2.40000000000001,13474,14260,12093,12026,7979,6596,12294,11246,10168,38.9
"Z75407","Princeton","TX",15932,16.9,6.3,24.1,18.6,93.4,14.1,9.8,18965,9201,8699,18566,13409,7510,6179,11789.8571428571,11069,42.4
"Z75409","Anna","TX",13056,13,4.6,28.3,12.6,128.1,24.9,42.2,15181,5271,13329,12521,4477,4042,768,7941.28571428571,5024,19.2
"Z75410","Alba","TX",4452,21.6,11.4,44,23.3,91,8,1.90000000000001,22041,18780,23542,21762,14308,10781,12807,17717.2857142857,21038,80.5
"Z75411","Arthur City","TX",1276,5.90000000000001,6,22.1,20.8,74.8,47.8,-14.3,4959,8330,6446,20189,20599,1538,23803,12266.2857142857,11857,45.4
"Z75412","Bagwell","TX",525,15.8,15.2,23.9,5.5,59.8,NA,0,18026,22691,8532,3493,24261,NA,16143,15524.3333333333,17524,67.1
"Z75414","Bells","TX",3262,12,6.5,28.1,13,107.4,16.7,0,13965,9631,13123,12966,8622,6422,14731,11351.4285714286,10322,39.5
"Z75416","Blossom","TX",2444,15,8.6,32.9,11.6,80.8,13.1,8.8,17307,14105,17549,11284,18402,8003,6788,13348.2857142857,13812,52.9
"Z75417","Bogata","TX",2479,29.6,15.1,36.2,18.2,65.1,-15.3,17.2,24701,22659,19926,18287,23279,20965,3211,19004,22748,87.1
"Z75418","Bonham","TX",14076,19.8,10.2,46.9,18.8,78.1,3.2,1.09999999999999,20987,16987,24213,18790,19458,13788,13611,18262,21780,83.4
"Z75420","Brashear","TX",1084,17,12.1,30,2.1,118,145.6,40,19033,19715,15035,487,6102,228,806,8772.28571428571,6207,23.8
"Z75421","Brookston","TX",1018,14.3,3.3,26.1,20.7,105.7,NA,45.5,16654,2742,10950,20118,9127,NA,678,10044.8333333333,8231,31.5
"Z75422","Campbell","TX",2726,8.40000000000001,11.6,29.1,7.5,108.7,44.9,0,8859,18986,14186,5949,8255,1696,14493,10346.2857142857,8706,33.3
"Z75423","Celeste","TX",2788,12.6,9.9,38.9,13.3,87.8,NA,-9.5,14687,16450,21531,13380,15568,NA,22502,17353,20492,78.4
"Z75424","Blue Ridge","TX",3638,12.8,9.6,36.6,10.7,93.2,63.6,0,14936,15948,20165,10180,13471,961,14430,12870.1428571429,12950,49.6
"Z75426","Clarksville","TX",5064,21.6,17.7,41.8,24.6,45.1,2.8,-3.7,22042,24108,22843,22345,25665,14082,19107,21456,25034,95.8
"Z75428","Commerce","TX",10428,19.1,22.1,39.8,37.6,50.5,-1.09999999999999,2,20532,25331,22043,25284,25301,16323,12729,21077.5714285714,24775,94.8
"Z75431","Como","TX",1922,12.2,15.4,36.8,18.7,67.8,-38.2,-12,14198,22832,20315,18685,22663,22956,23324,20710.4285714286,24470,93.7
"Z75432","Cooper","TX",3516,18.8,15,37,23.9,74.3,30.1,-4.09999999999999,20326,22560,20445,22020,20754,3090,19406,18371.5714285714,21925,83.9
"Z75433","Cumby","TX",2839,12.6,11.7,31.2,14.2,91.4,-5.3,-19.2,14688,19147,16132,14335,14136,18258,24696,17341.7142857143,20466,78.3
"Z75435","Deport","TX",1797,20,10.3,18.5,9.1,79.9,-3.40000000000001,25,21119,17157,2880,7980,18739,17447,1860,12454.5714285714,12189,46.7
"Z75436","Detroit","TX",2035,16.1,14.1,38.8,14.3,76.5,-2.90000000000001,0,18273,21823,21494,14477,20046,17214,15276,18371.8571428571,21927,83.9
"Z75437","Dike","TX",1286,15.6,9.6,27,8.8,101.6,53.8,-25,17842,15967,11983,7688,10381,1248,25230,12905.5714285714,13019,49.8
"Z75438","Dodd City","TX",931,8.2,6.5,16.5,3.5,114,84.4,-11.1,8573,9559,1589,1376,6957,621,22994,7381.28571428571,4175,16
"Z75439","Ector","TX",1179,13.8,4.7,23.8,20.2,90.1,-31.8,0,16105,5492,8351,19783,14637,22637,15668,14667.5714285714,16149,61.8
"Z75440","Emory","TX",6429,14.2,8.8,33.5,8.2,90,17.4,3.8,16552,14475,18031,6897,14654,6139,10892,12520,12300,47.1
"Z75442","Farmersville","TX",9740,16,10.9,31.2,16.3,109.5,12,-0.900000000000006,18193,18044,16126,16552,8058,8531,16761,14609.2857142857,16041,61.4
"Z75446","Honey Grove","TX",3252,16.5,15.9,32.7,19,82.5,-14.4,0,18628,23194,17432,18913,17726,20788,15514,18885,22600,86.5
"Z75447","Ivanhoe","TX",1063,12.6,5.1,30.7,11.8,98.3,NA,25,14689,6360,15627,11522,11495,NA,1908,10266.8333333333,8590,32.9
"Z75448","Klondike","TX",570,7.3,16.5,38.3,0,133.4,28.6,25,7097,23528,21222,76,3782,3345,1810,8694.28571428571,6096,23.3
"Z75449","Ladonia","TX",1221,15.9,17.1,33.7,20.5,62.8,0,40,18111,23823,18213,20023,23744,15784,827,17217.8571428571,20273,77.6
"Z75451","Leesburg","TX",905,21,27.2,28.8,16.2,78.7,NA,-26.7,21694,25861,13900,16429,19208,NA,25424,20419.3333333333,24219,92.7
"Z75452","Leonard","TX",4524,17.4,13.5,28.1,13.4,100.8,23.9,-10.6,19342,21263,13182,13441,10648,4277,22883,15005.1428571429,16691,63.9
"Z75453","Lone Oak","TX",3333,14.4,9.8,39,10.4,81.5,0,0,16753,16303,21579,9812,18138,15744,15189,16216.8571428571,18683,71.5
"Z75454","Melissa","TX",7109,8.59999999999999,0.7,25.2,0.8,186.6,47.7,42.2,9187,524,9929,162,762,1540,767,3267.28571428571,372,1.4
"Z75455","Mount Pleasant","TX",28835,27.5,10.9,30.6,21,83.7,5.3,-2.09999999999999,24260,18087,15586,20351,17268,12480,17721,17964.7142857143,21399,81.9
"Z75457","Mount Vernon","TX",6340,12.4,5.4,30.3,14.8,77.6,-4.5,-10.7,14429,7067,15266,14999,19655,17926,22913,16036.4285714286,18404,70.4
"Z75459","Howe","TX",4694,11.2,10.7,25.3,18,100.1,-65.9,9.5,12974,17719,10135,18078,10889,23449,6364,14229.7142857143,15396,58.9
"Z75460","Paris","TX",22422,17.8,17.1,33,27.4,57.3,-0.900000000000006,1.09999999999999,19646,23829,17681,23394,24615,16224,13625,19859.1428571429,23724,90.8
"Z75462","Paris","TX",11895,9.09999999999999,7.7,24.4,9.4,110.1,8,2.3,9967,12266,9082,8419,7891,10760,12411,10113.7142857143,8351,32
"Z75468","Pattonville","TX",672,20.5,16.1,66.4,28.1,54.9,0,40,21429,23338,25853,23614,24893,15797,828,19393.1428571429,23197,88.8
"Z75471","Pickton","TX",1276,17.2,0.8,36,21,77.9,NA,-11.1,19181,559,19748,20370,19547,NA,23126,17088.5,20086,76.9
"Z75472","Point","TX",3690,19.3,11.4,34.8,16.2,89.2,-21.8,19,20677,18768,18980,16458,15014,21819,2783,16357,18912,72.4
"Z75473","Powderly","TX",3967,9.09999999999999,6.1,28.4,4.1,112.1,-8.2,-6.2,9968,8591,13443,1978,7375,19321,20882,11651.1428571429,10822,41.4
