Zip_Code,City,State,Population,No_Diploma,Vacancy,No_Job,Poverty,Med_Inc,Chg_Job,Chg_Biz,No_Diploma_Rank,Vacancy_Rank,No_Job_Rank,Poverty_Rank,Med_Inc_Rank,Chg_Job_Rank,Chg_Biz_Rank,Avg_Rank,DCI,White,Black,Asian,Hispanic
64453,Gentry,MO,146,2.8,21.1,12.7,13,85.6,18.2,33.3,1256,23598,528,12388,15595,6240,930,8647.857,6149,3.2,0,1,?
64454,Gower,MO,2432,5.4,7,16.9,5,131.9,-12.6,-2.5,4160,9835,1854,2787,3730,21184,17207,8679.571,6212,0.1,0,1.3,?
64455,Graham,MO,359,10.4,18.2,18,24.2,96.5,10.8,11.1,11523,22764,2550,21049,11560,9654,4992,12013.14,11701,0.1,1,0.8,?
64456,Grant City,MO,1393,8.7,20.4,26.5,14.5,90.3,29.2,-3.2,9087,23438,11158,14061,13776,3552,17702,13253.43,13968,1.1,0.3,3.2,?
64459,Helena,MO,461,5.6,8.7,33.3,6.5,95.4,13.3,16.7,4426,13179,17248,4564,11904,8332,3009,8951.714,6642,0.5,0,1.2,?
64463,King City,MO,1658,6.2,15.8,26.7,18,84.1,16.1,12.2,5299,21613,11333,17284,16188,7080,4494,11898.71,11500,0,0.2,1.8,?
64465,Lathrop,MO,4713,6.7,5.1,24.5,7.3,110.9,33.7,16.3,6005,5609,8914,5479,7269,2912,3120,5615.429,2012,0.4,0,0.8,?
64466,Maitland,MO,436,7.5,15.5,29.6,23.4,63.6,4.9,15.4,7250,21425,14223,20721,22294,13302,3353,14652.57,16395,1.7,0,1.1,?
64468,Maryville,MO,15998,8,6.6,29.2,34.5,64.7,-10.9,-3.2,8025,8969,13805,23605,22097,20823,17769,16441.86,19315,0.2,0,1.5,?
64469,Maysville,MO,2285,9.3,14.6,33.2,11.1,80.6,-6.4,-9.8,9981,20816,17199,10258,17497,19380,21413,16649.14,19627,2.2,0,3.6,?
64470,Mound City,MO,1719,11.1,9.7,24.2,10.5,105.3,21.7,15.4,12407,14987,8632,9480,8744,5196,3335,8968.714,6668,3,0,1.5,?
64471,New Hampton,MO,443,6.6,28.3,21.9,12.9,88.2,47.4,0,5862,24369,6178,12294,14577,1791,13768,11262.71,10413,0.4,0.2,1.5,?
64473,Oregon,MO,1430,6,10.3,16,8.2,107.3,12.2,3.1,5002,15879,1447,6558,8163,8895,10902,8120.857,5355,2,1.6,3.3,?
64475,Parnell,MO,331,4.3,27.2,33.9,9.4,96.5,233.3,0,2742,24299,17709,8150,11536,121,13599,11165.14,10256,1.3,0,1.6,?
64476,Pickering,MO,373,11,9.3,19.3,20.3,81.4,12.5,25,12293,14320,3571,18916,17212,8750,1578,10948.57,9902,0.3,0,1.8,?
64477,Plattsburg,MO,3552,11.7,10.1,28.5,9.4,104.6,-6.7,-4,13130,15630,13172,8130,8940,19485,18402,13841.29,15067,0,0,1.2,?
64479,Ravenwood,MO,960,13.5,7.3,18.6,22.3,99.8,14.8,-18.2,15201,10596,2966,20155,10419,7639,23273,12892.71,13324,2.2,1.3,19.5,?
64481,Ridgeway,MO,1120,13.2,14.9,34.6,26.2,66.9,8,-25,14850,21026,18129,21839,21613,11307,23930,18956.29,22497,0.5,0,3.1,?
64482,Rock Port,MO,2158,9.6,9.6,23.5,8.2,91.9,-0.9,-7.2,10424,14829,7859,6600,13178,16840,20347,12868.14,13279,0.2,0,1.8,?
64483,Rosendale,MO,728,13,8.4,27,11.7,125.2,9.1,0,14621,12702,11625,10917,4618,10587,14257,11332.43,10545,0,0,3.9,?
64484,Rushville,MO,1011,15.4,15.9,27.6,16.1,96,-44.6,-38.1,16957,21705,12323,15657,11733,24137,24488,18142.86,21594,0,0.2,0.6,?
64485,Savannah,MO,8181,11.5,4.3,22.3,10.2,94.2,2.1,-3.7,12907,4009,6485,9089,12365,15073,18142,11152.86,10240,2.4,0,1.9,?
64486,Sheridan,MO,601,8.5,15.2,19.2,12.5,99.8,-12.1,0,8773,21211,3489,11840,10402,21069,14933,13102.43,13672,0,0.7,0.1,?
64487,Skidmore,MO,779,7.7,18,31.5,17.8,83.5,6.2,0,7570,22690,15847,17156,16408,12419,14347,15205.29,17315,0.2,0.3,0.9,?
64489,Stanberry,MO,2100,12.6,9.1,24.5,17.3,100.6,-12.8,-9,14159,14005,8956,16695,10149,21231,21114,15187,17287,1,0.4,0.7,?
64490,Stewartsville,MO,2234,7.5,6.5,22.2,6.7,96.3,5,11.5,7251,8736,6406,4747,11612,13199,4801,8107.429,5340,0.1,0.6,0.6,?
64491,Tarkio,MO,1704,11.7,16.8,20.4,17.9,89.1,-7.5,-1.5,13131,22164,4572,17202,14252,19786,16363,15352.86,17560,0,0.2,0.2,?
64492,Trimble,MO,1867,9.7,1.6,21.5,12,134.3,33.3,8,10575,399,5649,11244,3466,2962,6783,5868.286,2291,0.1,0,0.3,?
64496,Watson,MO,62,19.1,44.2,46.2,9.8,80.4,0,-25,19602,24626,22955,8659,17553,16354,23946,19099.29,22619,0.3,0.6,1.4,?
64498,Westboro,MO,421,5.6,25.2,23.4,15.7,98.6,7.5,0,4427,24134,7789,15268,10774,11589,14312,12613.29,12835,1,0.5,0.8,?
64501,Saint Joseph,MO,11994,15.8,25.6,38.3,33.8,57.1,6.3,-0.5,17290,24179,20355,23508,23265,12366,15523,19498,22951,2.6,0.3,3.2,?
64503,Saint Joseph,MO,12959,13.2,13.3,26.4,19.7,98.9,3.7,2.7,14851,19661,11042,18494,10683,14031,11318,14297.14,15808,0.8,0.4,2,?
64504,Saint Joseph,MO,11286,19.2,14.8,27.3,19.4,88.3,-22.1,-15,19673,20983,11990,18320,14552,22686,22792,18713.71,22247,0,0,3.2,?
64505,Saint Joseph,MO,13029,10.1,11.6,29,16.2,94,-6.5,7.9,11118,17720,13660,15742,12445,19403,6899,13855.29,15090,0.6,0,3.5,?
64506,Saint Joseph,MO,24974,10.4,5.3,30.5,11.7,118.2,7.5,1.4,11524,6115,14935,10934,5750,11577,12575,10487.14,9141,0.3,0,1.9,?
64507,Saint Joseph,MO,13374,10.2,13.3,22.2,15.2,94.5,3.6,-4.5,11237,19649,6454,14782,12272,14094,18742,13890,15148,0,0.7,1,?
64601,Chillicothe,MO,11916,14.4,11.7,32.4,16.9,88.1,-11.4,3.1,16100,17870,16557,16391,14638,20925,10964,16206.43,18975,0.1,0,0.4,?
64620,Altamont,MO,484,12.7,23.4,34.1,14.5,95.1,-58.3,-11.1,14294,23933,17824,14109,12038,24428,21917,18363.29,21873,0,0.1,1.2,?
64623,Bosworth,MO,520,13.9,15.9,33.6,10.6,86.1,-42.9,-44.4,15589,21699,17494,9637,15396,24084,24579,18354,21858,0.6,0.7,2.3,?
64624,Braymer,MO,1461,16,15.2,29.9,19.1,77.1,-13.6,-28.1,17452,21230,14461,18118,18793,21413,24162,19375.57,22840,0,0.1,1.2,?
64628,Brookfield,MO,5796,14.7,23.4,31.8,22,72.4,-9,-5.7,16357,23935,16111,20018,20204,20264,19504,19484.71,22933,3.3,0.2,2.2,?
64631,Bucklin,MO,875,13.9,25.8,42.8,18.7,79.3,-27.5,-18.2,15590,24196,22164,17862,17959,23227,23307,20615,23767,0,1,2,?
64633,Carrollton,MO,5175,11.7,15.8,27,15.4,83.8,0.2,-1.8,13132,21628,11674,14999,16295,16145,16581,15779.14,18273,0.1,0,2,?
64635,Chula,MO,575,14.6,26,33,13.7,101.2,-31.2,-28.6,16268,24212,17068,13244,9955,23496,24211,18350.57,21852,0.1,0.7,2.4,?
64637,Cowgill,MO,529,11.4,29,36.9,15.8,88.7,23.5,8.3,12788,24403,19586,15420,14388,4734,6559,13982.57,15287,0,0.4,2.2,?
64640,Gallatin,MO,3008,9.2,13.3,28.5,10.8,86.7,5.2,-14.5,9836,19645,13190,9866,15138,13084,22711,14781.43,16628,0,0.3,1.7,?
64641,Galt,MO,612,11.8,28.1,38.8,9.8,76.5,-16.7,-20,13251,24361,20616,8653,18955,21983,23500,18759.86,22291,0,0,0.8,?
64642,Gilman City,MO,1095,10.6,16.8,27,13.4,89.7,40,37.5,11778,22161,11678,12882,14021,2284,697,10785.86,9644,0.4,0.9,2.4,?
64643,Hale,MO,1391,12.5,14.8,24.2,15.3,97.6,-2.8,-33.3,14044,20961,8652,14903,11133,17784,24353,15975.71,18598,0.5,0,1.8,?
64644,Hamilton,MO,3205,12,15.1,26.8,13.7,100.4,49.2,6.7,13485,21153,11460,13208,10197,1682,7740,11275,10439,0.4,0,1.4,?
64648,Jamesport,MO,2315,45.2,16.5,39.6,21.9,74.9,21.5,0,24457,22061,20997,19981,19444,5258,13977,18025,21456,0.4,0.5,3.2,?
64649,Kidder,MO,496,5.6,7,20.4,6.5,110.8,20.9,0,4428,9838,4541,4492,7294,5404,13994,7141.571,3926,0.8,0.1,2.3,?
64650,Kingston,MO,690,11.1,15.8,52,14,94.9,-44.4,-25,12408,21625,23771,13573,12120,24129,24029,18807.86,22328,0.5,0,0.6,?
64652,Laredo,MO,514,10.8,24.7,35.7,24.7,65.5,85.7,-25,12032,24088,18874,21274,21924,714,23895,17543,20842,0,0,1.3,?
64653,Linneus,MO,679,16.1,13.4,39.4,21.7,71.5,26.7,11.1,17534,19783,20889,19861,20455,4014,4961,15356.71,17569,0.7,0.6,0.3,?
64658,Marceline,MO,3086,11.2,16.7,25.7,10.8,86.2,4.7,-2.6,12524,22115,10315,9847,15360,13412,17247,14402.86,15975,0,0,1.6,?
64659,Meadville,MO,949,7.8,12.9,23.1,7.7,118.4,44,30.4,7724,19203,7440,5981,5722,1988,1115,7024.714,3754,1.4,0.7,11.2,?
64660,Mendon,MO,540,12.7,12.1,30.7,10.6,91.3,-35.3,-28.6,14295,18374,15180,9625,13397,23771,24214,16979.43,20111,3.1,0.6,3.9,?
64664,Mooresville,MO,524,3.1,5.5,24.6,5.9,111.4,783.3,66.7,1506,6468,9032,3843,7155,10,167,4025.857,700,0,0.4,1.5,?
64668,Norborne,MO,1462,6.8,9.8,26.5,9.3,109.9,38.9,9.5,6161,15119,11129,7975,7507,2366,5807,8009.143,5204,0.9,0,4,?
64670,Pattonsburg,MO,1195,14.7,17.7,37.6,8,88.6,34.1,-20,16358,22585,19967,6422,14413,2872,23437,15150.57,17227,0.6,0.4,1.1,?
64671,Polo,MO,2066,11.2,16,33.4,14.6,104.7,3.4,3.2,12525,21757,17339,14211,8918,14211,10835,14256.57,15743,0,0,3.8,?
64673,Princeton,MO,2242,11.9,17.8,25.4,15.4,93.4,-4.1,-4.9,13360,22614,9983,14991,12669,18402,19028,15863.86,18403,1.2,0,0.5,?
64682,Tina,MO,271,11.3,11.5,55.1,10,64.1,18.2,20,12655,17592,24019,8913,22200,6247,2256,13411.71,14270,0.9,0,1.3,?
64683,Trenton,MO,8182,11.9,13,27.4,19.8,79.3,3,0,13361,19327,12094,18572,17963,14482,14473,15753.14,18226,1,1.1,0.9,?
64689,Winston,MO,615,15.5,26.1,27.8,26.5,84,-38,-23.1,17042,24220,12535,21932,16242,23897,23817,19955,23323,1.6,0.2,6,?
64701,Harrisonville,MO,14205,9.2,3.8,26.8,11.9,100.2,9.3,1.4,9837,3050,11351,11155,10252,10474,12572,9813,8047,2.5,3.2,4,?
64720,Adrian,MO,4047,12.4,10.2,23.2,11,101.7,38.6,18.9,13930,15784,7553,10071,9800,2395,2472,8857.857,6484,5.3,0.8,16.8,?
64722,Amoret,MO,387,24.3,19.6,41.5,22.5,70.7,20,14.3,22104,23238,21728,20314,20663,5691,3676,16773.43,19819,3,1.7,21.9,?
64723,Amsterdam,MO,630,14,11.8,34,22.5,70.9,-22.9,9.1,15678,17998,17750,20294,20612,22792,6139,17323.29,20573,0.3,2.5,3,?
64724,Appleton City,MO,2007,11.7,21.1,33.8,20.1,80.6,-3.4,14.3,13133,23602,17635,18824,17510,18091,3733,16075.43,18768,4.1,3.9,1.1,?
64726,Blairstown,MO,367,11.6,32.2,32.3,15.8,94.4,100,33.3,13011,24506,16503,15409,12313,539,866,11878.14,11464,10.7,7.8,5.2,?
64730,Butler,MO,6615,13.8,13.1,31.2,24,72.9,-1.1,0,15485,19452,15599,20978,20060,16945,14643,17594.57,20909,29.5,5,3.7,?
64733,Chilhowee,MO,1284,10.4,7.2,34.4,18.5,109.8,40,22.2,11525,10334,17968,17711,7544,2276,1911,9895.571,8173,1.7,3.7,4.5,?
64735,Clinton,MO,13473,12.5,6.2,30,18.2,91.6,4.6,2.1,14045,8150,14497,17448,13309,13477,11864,13255.71,13975,7.8,3.8,12.5,?
64738,Collins,MO,949,17.5,4.5,39.7,14.7,71,17,-13.3,18591,4449,21013,14319,20582,6736,22416,15443.71,17727,2.3,1.6,5,?
64739,Creighton,MO,780,9.1,5.3,28.7,9,93.3,42.9,0,9671,6091,13314,7623,12684,2062,13789,9319.143,7266,6,1.3,12.1,?
64740,Deepwater,MO,1794,13.9,15.4,38.6,22.5,72.8,-41,-21.1,15591,21373,20512,20308,20084,24027,23621,20788,23875,54.5,4.5,17.8,?
64742,Drexel,MO,2409,7.4,8.9,31.2,8.9,123.4,20.8,14.3,7096,13576,15568,7516,4884,5426,3671,8248.143,5548,1,2.9,2.9,?
64744,El Dorado Springs,MO,7781,19.3,12.2,37.5,27.6,63.7,1.2,0,19742,18512,19900,22284,22285,15662,14535,18988.57,22524,7.8,5.8,8,?
64746,Freeman,MO,1509,8.6,10,29,4.5,127.4,-11,-13.6,8939,15440,13650,2304,4302,20829,22488,12564.57,12751,4.6,3.1,6.7,?
64747,Garden City,MO,3735,14,10.3,33,9.4,98.3,15.9,-9.7,15679,15951,17027,8147,10867,7145,21374,13741.43,14873,10,4.4,11.2,?
64748,Golden City,MO,1147,15.6,12.4,36.3,20.4,70,-7.8,-17.2,17120,18734,19176,19042,20830,19914,23170,19712.29,23124,30.2,0.9,9.2,?
64752,Hume,MO,773,12.2,15,27.7,10.1,99.6,123.5,27.3,13695,21083,12425,9011,10464,384,1335,9771,7974,25.7,3,3.5,?
64755,Jasper,MO,2617,8.9,4.4,27.1,16.9,100.1,0.6,12.5,9389,4189,11703,16365,10300,15968,4377,10327.29,8847,6.2,5.9,3.5,?
64759,Lamar,MO,8533,13.7,9,33.1,26.5,81.7,9.4,-5.4,15406,13846,17102,21938,17101,10440,19300,16447.57,19322,2.7,0.5,1.8,?
64761,Leeton,MO,1478,9,10.9,32.3,19.4,85.9,8.2,0,9533,16782,16479,18343,15499,11170,14289,14585,16293,0.9,1.8,4.8,?
64762,Liberal,MO,1558,14.6,11.7,32.8,20.2,67.1,-8.9,27.8,16269,17874,16879,18888,21553,20243,1305,16144.43,18874,6.3,0.3,2.7,?
64763,Lowry City,MO,1514,20.8,17.1,57.9,32.7,62,-17.9,3.7,20597,22323,24183,23346,22597,22150,10399,20799.29,23882,0,0,0.9,?
64769,Mindenmines,MO,532,10.5,15,31.2,24.9,77.4,-6.7,-16.7,11661,21077,15609,21336,18697,19507,23060,18706.71,22234,0.1,0,1.1,?
64770,Montrose,MO,1019,11.7,16.1,23.2,12,100.1,15,-10.5,13134,21824,7562,11254,10286,7556,21659,13325,14092,1.1,0,1.1,?
64772,Nevada,MO,13692,11.8,11.7,29.5,19.7,83.4,3.1,15.6,13252,17847,14118,18507,16452,14408,3295,13982.71,15288,8.4,1.1,3.7,?
64776,Osceola,MO,3716,20.6,16.4,46.5,26,61,-8.1,5.9,20493,21996,23018,21777,22731,20008,8452,19782.14,23183,2.9,0.4,1.6,?
64778,Richards,MO,756,10,9.1,25.6,20.5,84.6,57.1,16.7,10991,13975,10181,19072,16005,1316,2959,10642.71,9406,6.5,0.5,3.3,?
64779,Rich Hill,MO,2711,25.6,14.3,42.7,20.3,79.9,1.1,-4.5,22535,20606,22129,18982,17756,15711,18748,19495.29,22945,0,0.1,1,?
64784,Sheldon,MO,1606,13.6,19,31.9,12.5,83.7,-11.9,0,15306,23049,16188,11915,16326,21041,14931,16965.14,20086,3.2,1.7,6.2,?
64788,Urich,MO,1499,9.7,9.3,35.2,22.2,77.2,40.8,-14.3,10576,14305,18526,20126,18770,2218,22558,15297,17469,0.3,0.1,2.1,?
64801,Joplin,MO,37152,12.1,12.7,28.8,18.7,78.5,5.1,-0.6,13585,19014,13462,17829,18256,13157,15616,15845.57,18376,1,0.2,0.8,?
64804,Joplin,MO,35674,11.2,10.6,25.6,14.1,89.7,-6.2,-8.2,12526,16379,10191,13610,14024,19297,20779,15258,17398,0.2,0,0.5,?
64830,Alba,MO,717,7.7,10.2,15.4,7.5,115.9,-7.4,-37.5,7571,15754,1233,5667,6192,19748,24468,11519,10877,0.3,0.3,2.1,?
64831,Anderson,MO,6185,19.3,12,20.8,17.8,86.6,19.4,-7.6,19743,18282,4956,17132,15208,5871,20475,14523.86,16188,0,0,1,?
64834,Carl Junction,MO,9944,7,3.6,22.5,13.7,115.8,6.4,-17.4,6471,2644,6681,13176,6220,12258,23184,10090.57,8469,0,0.2,0.1,?
64835,Carterville,MO,1795,14.4,13,32.4,25.3,73.3,-15.6,-4.8,16101,19343,16564,21492,19949,21800,18979,19175.43,22669,6.4,0,3.4,?
64836,Carthage,MO,23481,23.2,9.8,29.2,21.7,86.9,7.3,-6.1,21704,15229,13835,19825,15090,11724,19708,16730.71,19758,0,0.1,0.9,?
64840,Diamond,MO,3091,11.9,8.1,24.8,10.2,100.3,-3.2,-2.3,13362,12146,9288,9112,10216,17983,17018,12732.14,13052,0.1,0.6,2.8,?
64841,Duenweg,MO,441,7,8.9,27.8,14.7,98.4,-2.8,30,6472,13569,12494,14285,10842,17783,1145,10941.43,9889,0.3,0.1,0.7,?
64843,Goodman,MO,2851,19.1,15.8,33,19.7,79.5,-19.6,-11.4,19603,21651,17055,18525,17891,22378,21963,19866.57,23256,1,0,1.5,?
64844,Granby,MO,4636,16.6,10.5,39.3,16.5,79.3,15.2,15.4,17946,16282,20825,16073,17955,7460,3343,14269.14,15758,1.4,0,2.1,?
64850,Neosho,MO,23731,17.3,7.2,28.9,16.8,83.9,11.9,-1.2,18447,10405,13517,16295,16267,9074,16090,14299.29,15811,0.6,0.1,1,?
64854,Noel,MO,3871,31.3,22.1,30.4,26.7,83.2,12.9,-9.6,23668,23789,14919,21993,16532,8546,21351,18685.43,22213,0,0.5,0.4,?
64855,Oronogo,MO,2831,11.3,6.5,22.5,10.8,135.1,17.2,-9.7,12656,8814,6722,9818,3380,6619,21373,9911.714,8201,0,0.1,1.6,?
64861,Rocky Comfort,MO,2089,27,13.4,44.3,34.2,77.2,60,25,22913,19812,22543,23576,18778,1217,1516,15765,18250,5.2,0.6,9.3,?
64862,Sarcoxie,MO,2783,17.6,12.6,38.5,16.8,75.2,-20.1,-14.9,18673,18951,20445,16331,19359,22453,22763,19853.57,23241,1.2,0.7,2.8,?
64863,South West City,MO,1408,44.8,16.9,27.1,39.1,61.1,-6.9,-2.6,24451,22232,11782,24044,22724,19591,17279,20300.43,23566,0.7,0,3.5,?
64865,Seneca,MO,6103,12.5,5.3,30.3,12,91.2,-31.2,-19.1,14046,6143,14755,11314,13443,23499,23393,15227.57,17352,0.1,0,1.9,?
64866,Stark City,MO,1753,11.9,7.3,38.2,12.9,90.9,82.6,9.1,13363,10579,20259,12377,13555,766,6028,10989.57,9970,0.2,0,1.1,?
64870,Webb City,MO,14393,9.6,7.9,21.5,12.2,97.2,3.7,-1.9,10425,11766,5727,11493,11293,14033,16660,11628.14,11044,1.3,0.3,11,?
64873,Wentworth,MO,1162,14.8,12.9,38.7,16.7,91.5,-6.2,100,16453,19237,20551,16235,13341,19294,65,15025.14,17003,0.9,0,3.3,?
64874,Wheaton,MO,764,12.7,19.6,20.7,18.5,63.1,-16.9,-29.4,14296,23221,4866,17655,22380,22014,24244,18382.29,21894,0.1,0,1,?
65001,Argyle,MO,346,30.5,7.1,17.8,2.9,90.6,-26.7,-33.3,23556,10217,2399,894,13660,23148,24380,14036.29,15381,0.4,0.2,5.6,?
65010,Ashland,MO,6713,7.1,1.3,21,11.7,125.5,6.9,-4.8,6619,231,5073,10874,4575,11961,18933,8323.714,5665,0,0.2,0.7,?
65011,Barnett,MO,2407,34.3,15.1,38.8,17.3,67.6,13.8,0,23964,21204,20605,16744,21446,8104,14124,18027.29,21464,5,0.7,4.6,?
65013,Belle,MO,3156,20.3,13.7,38.8,28.7,59.8,4.1,10,20331,20068,20602,22568,22921,13835,5586,17987.29,21395,1.5,0.3,10.9,?
65014,Bland,MO,1981,16,11.9,34.6,27.3,77,45.7,25,17453,18139,18119,22195,18832,1893,1529,14022.86,15359,0,0.2,1.9,?
65016,Bonnots Mill,MO,1479,7,7.3,10.8,3.2,137.5,22.2,10.5,6473,10512,273,1095,3128,5059,5279,4545.571,1062,1.4,0,3,?
65017,Brumley,MO,1105,14.8,29.7,44.7,6.1,86,9.7,0,16454,24434,22644,4103,15432,10267,14247,15368.71,17591,0.4,0.5,2.5,?
65018,California,MO,7511,13.5,6.9,18.5,11.4,94.9,-9.3,-3.7,15202,9740,2883,10500,12111,20343,18160,12705.57,13002,0,0,2.3,?
65020,Camdenton,MO,15184,14.4,8.6,38.5,16.7,94.9,-2,-3.5,16102,13093,20432,16234,12130,17374,17994,16194.14,18957,0.2,0.4,0.6,?
65023,Centertown,MO,1443,8,19,19.2,6.4,130.3,57.1,10.5,8026,23040,3491,4358,3929,1302,5263,7058.429,3810,0.4,0.7,2.3,?
65024,Chamois,MO,1293,8.6,8.3,14.9,10.1,112.9,0,-3.8,8940,12468,1060,8917,6813,16236,18231,10380.71,8953,0,0.1,1,?
65025,Clarksburg,MO,693,15.4,23.3,35.1,11.6,81.2,20,-20,16958,23925,18497,10832,17263,5685,23449,16658.43,19646,2.1,0.7,0.9,?
65026,Eldon,MO,11737,17.3,11.3,31.4,29.6,65.6,0.1,-1.5,18448,17360,15752,22783,21906,16193,16347,18398.43,21906,4.9,0.5,3.4,?
65032,Eugene,MO,1989,14,2.3,21.4,7.9,125.7,21.6,36,15680,961,5544,6197,4535,5221,756,5556.286,1951,0.3,0.5,0.8,?
65034,Fortuna,MO,762,46.9,7,58.3,32.8,75.9,168.2,42.9,24501,10003,24203,23369,19147,211,519,14564.71,16257,0.7,0,0.6,?
65035,Freeburg,MO,2027,9.5,3.4,8.1,4.8,127,26.8,-10.3,10273,2347,94,2545,4360,3995,21587,6457.286,3041,0,0.1,0.8,?
65037,Gravois Mills,MO,4547,14.7,7.2,48.1,26.8,73.1,6.8,-7.1,16359,10381,23288,22054,20008,12060,20270,17774.29,21132,1.3,0.6,2.8,?
65040,Henley,MO,1528,9.9,11.5,17.6,8.8,107.2,4.5,-11.1,10868,17582,2276,7312,8187,13529,21836,11655.71,11095,0,0,0.6,?
65041,Hermann,MO,5655,11.8,13.9,28.4,13.3,93.5,3.2,-1.1,13253,20211,13100,12788,12618,14338,16026,14619.14,16337,0.1,0.1,0.4,?
65043,Holts Summit,MO,10230,9.8,8,22.7,10.9,103.2,-0.9,-7.1,10725,11933,6960,9943,9364,16834,20290,12292.71,12240,0.1,0.6,1,?
65047,Kaiser,MO,929,6.3,1.5,37.9,13.3,64.9,3.9,-15.9,5437,322,20076,12828,22032,13955,22924,13939.14,15217,0.1,0.1,0.1,?
65049,Lake Ozark,MO,6110,6,6.6,32.5,15.3,98.3,26.7,-0.3,5003,8933,16599,14954,10882,4006,15362,10819.86,9703,0.4,0,7.5,?
65050,Latham,MO,950,49.6,8.3,41.2,8.2,114.4,18.5,40,24542,12604,21599,6666,6497,6125,606,11234.14,10379,0,0.7,0.5,?
65051,Linn,MO,4914,12.6,14.1,27,11.5,88.2,-0.7,12.4,14160,20384,11670,10670,14573,16745,4438,13234.29,13927,0.1,0.1,0.7,?
65052,Linn Creek,MO,3555,10,12.9,27.8,15,108.1,0,-6.8,10992,19214,12515,14601,7963,16247,20111,14520.43,16181,0.3,0.5,1.1,?
65053,Lohman,MO,1304,4.6,19.7,13.6,5.3,163.5,-16.7,0,3117,23245,716,3090,1381,21962,15015,9789.429,8008,0.7,0,0.7,?
65054,Loose Creek,MO,797,6.8,15.3,26.2,0,154.9,17.4,13.6,6162,21276,10835,90,1825,6526,3961,7239.286,4075,0,0.2,2.9,?
65059,Mokane,MO,792,16.5,4.7,28.6,7.2,109,1.8,-22.2,17856,4882,13225,5383,7716,15251,23713,12575.14,12770,1.1,2.4,41.3,?
65063,New Bloomfield,MO,3950,5.7,4.6,21.3,13.5,130.1,2.5,2.9,4570,4535,5464,12954,3965,14792,11121,8200.143,5468,0,0,6.9,?
65064,Olean,MO,374,6.2,12.7,60.3,11.5,113.6,-9.1,-37.5,5300,18987,24274,10721,6667,20275,24469,15813.29,18333,0,0.2,1.6,?
65065,Osage Beach,MO,6631,10.7,10.3,25.5,20.9,104.9,1.6,-2.9,11916,15915,10079,19316,8868,15380,17493,14138.14,15538,0.8,2.6,44.8,?
65066,Owensville,MO,6797,17.9,11.3,27.7,15.1,95.3,13.1,-3.4,18882,17366,12413,14711,11965,8437,17889,14523.29,16186,0.6,0.3,26.2,?
65067,Portland,MO,454,21.1,19.8,37.6,13.7,132,0,-25,20736,23290,19970,13258,3728,16211,23943,17305.14,20556,0.7,0,4.2,?
65068,Prairie Home,MO,932,9,15.9,29.7,24.4,97.7,29.4,60,9534,21687,14299,21155,11105,3515,242,11648.14,11079,0.3,0.1,25.9,?
65069,Rhineland,MO,772,16.3,18.9,12.4,4.7,105.3,25.4,8.3,17696,23011,467,2424,8727,4268,6555,9021.143,6749,0.7,0.3,18.9,?
65072,Rocky Mount,MO,1550,9.6,5,36.9,19.7,99,0,17.1,10426,5447,19524,18538,10651,16282,2879,11963.86,11629,0,0,21.4,?
65074,Russellville,MO,2925,11.4,11.2,25.7,16.6,101,32.1,-3.8,12789,17185,10290,16108,10031,3128,18187,12531.14,12687,0.3,0.4,3.2,?
65076,Saint Thomas,MO,753,16.8,3.6,22.4,10.5,113.6,32.3,14.3,18085,2717,6579,9469,6666,3102,3656,7182,3992,0.4,0.2,11.9,?
65078,Stover,MO,3502,20.1,10.3,45.3,27,60.9,43.2,28.9,20208,15989,22774,22119,22751,2044,1204,15298.43,17470,0.1,0.1,5.8,?
65079,Sunrise Beach,MO,3888,9.9,3.3,56.7,11.6,100.8,27.1,15.1,10869,2193,24114,10850,10073,3934,3413,9349.429,7320,0.1,0.8,23.1,?
65080,Tebbetts,MO,751,7.5,20.7,32.4,4.9,105,134.6,16.7,7252,23514,16581,2760,8818,338,2942,8886.429,6526,0.1,0.1,22.9,?
65081,Tipton,MO,4148,20.2,10.1,59.2,18.1,100.7,20,9.4,20264,15689,24236,17412,10116,5665,5882,14180.57,15612,0.2,0,11.7,?
65084,Versailles,MO,7421,23.1,8.4,46.6,22.9,69.5,29.2,12.8,21656,12762,23026,20524,20963,3556,4214,15243,17374,0.1,0,34.8,?
65085,Westphalia,MO,1149,15.3,3.1,21.2,10.8,122,17.2,3.2,16877,1911,5316,9807,5132,6626,10800,8067,5294,3.8,2,42.5,?
65101,Jefferson City,MO,30558,10.1,11,36.3,15.7,106.5,5.8,-5.7,11119,16917,19169,15325,8406,12671,19479,14726.57,16536,0.2,2.1,13.5,?
65109,Jefferson City,MO,39112,7,5.3,21.7,11.1,112.4,6.8,12.1,6474,6052,5899,10193,6928,12028,4549,7446.143,4394,0,0.8,22.4,?
65201,Columbia,MO,40967,6.8,7.4,26.2,41.4,63,13.5,1.9,6163,10726,10796,24218,22413,8257,12051,13517.71,14492,0,0.5,1.3,?
65202,Columbia,MO,49231,8.8,6.6,22.2,15.7,98.5,14.2,4.7,9238,8978,6409,15263,10812,7889,9409,9714,7862,0,1.2,1.1,?
65203,Columbia,MO,56026,3.8,5.1,18.1,14.8,124.9,18,11,2189,5553,2580,14333,4654,6286,5067,5808.857,2222,6,2.5,5.2,?
