Zip_Code,Place Name,State Abbreviation,State,County,Pop_2011_2015
Z56456,Jenkins,MN,Minnesota,Crow Wing,40
Z56458,Lake George,MN,Minnesota,Hubbard,262
Z56461,Laporte,MN,Minnesota,Hubbard,3431
Z56464,Menahga,MN,Minnesota,Wadena,4509
Z56465,Merrifield,MN,Minnesota,Crow Wing,1986
Z56466,Motley,MN,Minnesota,Morrison,3124
Z56467,Nevis,MN,Minnesota,Hubbard,2371
Z56468,Nisswa,MN,Minnesota,Crow Wing,4733
Z56469,Palisade,MN,Minnesota,Aitkin,969
Z56470,Park Rapids,MN,Minnesota,Hubbard,10602
Z56472,Pequot Lakes,MN,Minnesota,Crow Wing,7613
Z56473,Pillager,MN,Minnesota,Cass,3441
Z56474,Pine River,MN,Minnesota,Cass,3663
Z56475,Randall,MN,Minnesota,Morrison,1742
Z56477,Sebeka,MN,Minnesota,Wadena,2472
Z56479,Staples,MN,Minnesota,Todd,5079
Z56481,Verndale,MN,Minnesota,Wadena,2203
Z56482,Wadena,MN,Minnesota,Wadena,6610
Z56484,Walker,MN,Minnesota,Cass,3501
Z56501,Detroit Lakes,MN,Minnesota,Becker,16745
Z56510,Ada,MN,Minnesota,Norman,2231
Z56511,Audubon,MN,Minnesota,Becker,1954
Z56514,Barnesville,MN,Minnesota,Clay,3774
Z56515,Battle Lake,MN,Minnesota,Otter Tail,3176
Z56516,Bejou,MN,Minnesota,Mahnomen,290
Z56517,Beltrami,MN,Minnesota,Polk,291
Z56518,Bluffton,MN,Minnesota,Otter Tail,367
Z56519,Borup,MN,Minnesota,Norman,276
Z56520,Breckenridge,MN,Minnesota,Wilkin,4079
Z56521,Callaway,MN,Minnesota,Becker,793
Z56522,Campbell,MN,Minnesota,Wilkin,519
Z56523,Climax,MN,Minnesota,Polk,531
Z56524,Clitherall,MN,Minnesota,Otter Tail,693
Z56525,Comstock,MN,Minnesota,Clay,141
Z56527,Deer Creek,MN,Minnesota,Otter Tail,759
Z56528,Dent,MN,Minnesota,Otter Tail,1708
Z56529,Dilworth,MN,Minnesota,Clay,4166
Z56531,Elbow Lake,MN,Minnesota,Grant,1927
Z56533,Elizabeth,MN,Minnesota,Otter Tail,287
Z56534,Erhard,MN,Minnesota,Otter Tail,1241
Z56535,Erskine,MN,Minnesota,Polk,1285
Z56536,Felton,MN,Minnesota,Clay,401
Z56537,Fergus Falls,MN,Minnesota,Otter Tail,18650
Z56540,Fertile,MN,Minnesota,Polk,1993
Z56541,Flom,MN,Minnesota,Norman,30
Z56542,Fosston,MN,Minnesota,Polk,2943
Z56543,Foxhome,MN,Minnesota,Wilkin,270
Z56544,Frazee,MN,Minnesota,Becker,5479
Z56545,Gary,MN,Minnesota,Norman,706
Z56546,Georgetown,MN,Minnesota,Clay,271
Z56547,Glyndon,MN,Minnesota,Clay,2850
Z56548,Halstad,MN,Minnesota,Norman,760
Z56549,Hawley,MN,Minnesota,Clay,4412
Z56550,Hendrum,MN,Minnesota,Norman,463
Z56551,Henning,MN,Minnesota,Otter Tail,2187
Z56552,Hitterdal,MN,Minnesota,Clay,384
Z56553,Kent,MN,Minnesota,Wilkin,271
Z56554,Lake Park,MN,Minnesota,Becker,2643
Z56556,Mcintosh,MN,Minnesota,Polk,994
Z56557,Mahnomen,MN,Minnesota,Mahnomen,2712
Z56560,Moorhead,MN,Minnesota,Clay,42361
Z56565,Nashua,MN,Minnesota,Wilkin,66
Z56566,Naytahwaush,MN,Minnesota,Mahnomen,604
Z56567,New York Mills,MN,Minnesota,Otter Tail,3436
Z56568,Nielsville,MN,Minnesota,Polk,146
Z56569,Ogema,MN,Minnesota,Becker,1384
Z56570,Osage,MN,Minnesota,Becker,1170
Z56571,Ottertail,MN,Minnesota,Otter Tail,1642
Z56572,Pelican Rapids,MN,Minnesota,Otter Tail,5312
Z56573,Perham,MN,Minnesota,Otter Tail,6344
Z56574,Perley,MN,Minnesota,Norman,254
Z56575,Ponsford,MN,Minnesota,Becker,702
Z56576,Richville,MN,Minnesota,Otter Tail,712
Z56577,Richwood,MN,Minnesota,Becker,12
Z56578,Rochert,MN,Minnesota,Becker,733
Z56579,Rothsay,MN,Minnesota,Wilkin,1038
Z56580,Sabin,MN,Minnesota,Clay,1271
Z56581,Shelly,MN,Minnesota,Norman,301
Z56583,Tintah,MN,Minnesota,Traverse,116
Z56584,Twin Valley,MN,Minnesota,Norman,1511
Z56585,Ulen,MN,Minnesota,Clay,1109
Z56586,Underwood,MN,Minnesota,Otter Tail,1832
Z56587,Vergas,MN,Minnesota,Otter Tail,1297
Z56588,Vining,MN,Minnesota,Otter Tail,574
Z56589,Waubun,MN,Minnesota,Mahnomen,2203
Z56590,Wendell,MN,Minnesota,Grant,344
Z56591,White Earth,MN,Minnesota,Becker,162
Z56592,Winger,MN,Minnesota,Polk,512
Z56593,Wolf Lake,MN,Minnesota,Becker,27
Z56594,Wolverton,MN,Minnesota,Wilkin,424
Z56601,Bemidji,MN,Minnesota,Beltrami,33548
Z56621,Bagley,MN,Minnesota,Clearwater,4670
Z56623,Baudette,MN,Minnesota,Lake of the Woods,2684
Z56626,Bena,MN,Minnesota,Cass,361
Z56627,Big Falls,MN,Minnesota,Koochiching,265
Z56628,Bigfork,MN,Minnesota,Itasca,1534
Z56629,Birchdale,MN,Minnesota,Koochiching,177
Z56630,Blackduck,MN,Minnesota,Beltrami,1998
Z56633,Cass Lake,MN,Minnesota,Cass,4229
Z56634,Clearbrook,MN,Minnesota,Clearwater,1641
Z56636,Deer River,MN,Minnesota,Itasca,4872
Z56637,Talmoon,MN,Minnesota,Itasca,254
Z56639,Effie,MN,Minnesota,Itasca,442
Z56641,Federal Dam,MN,Minnesota,Cass,286
Z56644,Gonvick,MN,Minnesota,Clearwater,850
Z56646,Gully,MN,Minnesota,Polk,389
Z56647,Hines,MN,Minnesota,Beltrami,803
Z56649,International Falls,MN,Minnesota,Koochiching,9861
Z56650,Kelliher,MN,Minnesota,Beltrami,689
Z56651,Lengby,MN,Minnesota,Polk,530
Z56652,Leonard,MN,Minnesota,Clearwater,491
Z56653,Littlefork,MN,Minnesota,Koochiching,1272
Z56654,Loman,MN,Minnesota,Koochiching,124
Z56655,Longville,MN,Minnesota,Cass,1557
Z56657,Marcell,MN,Minnesota,Itasca,266
Z56658,Margie,MN,Minnesota,Koochiching,0
Z56659,Max,MN,Minnesota,Itasca,59
Z56660,Mizpah,MN,Minnesota,Koochiching,255
Z56661,Northome,MN,Minnesota,Koochiching,989
Z56662,Outing,MN,Minnesota,Cass,535
Z56663,Pennington,MN,Minnesota,Beltrami,184
Z56666,Ponemah,MN,Minnesota,Beltrami,999
Z56667,Puposky,MN,Minnesota,Beltrami,705
Z56668,Ranier,MN,Minnesota,Koochiching,149
Z56669,Kabetogama,MN,Minnesota,Koochiching,309
Z56670,Redby,MN,Minnesota,Beltrami,1757
Z56671,Redlake,MN,Minnesota,Beltrami,3159
Z56672,Remer,MN,Minnesota,Cass,1997
Z56673,Roosevelt,MN,Minnesota,Roseau,674
Z56676,Shevlin,MN,Minnesota,Clearwater,1631
Z56678,Solway,MN,Minnesota,Beltrami,1208
Z56680,Spring Lake,MN,Minnesota,Itasca,141
Z56681,Squaw Lake,MN,Minnesota,Itasca,283
Z56683,Tenstrike,MN,Minnesota,Beltrami,733
Z56684,Trail,MN,Minnesota,Polk,329
Z56685,Waskish,MN,Minnesota,Beltrami,98
Z56686,Williams,MN,Minnesota,Lake of the Woods,1071
Z56687,Wilton,MN,Minnesota,Beltrami,71
Z56688,Wirt,MN,Minnesota,Itasca,127
Z56701,Thief River Falls,MN,Minnesota,Pennington,12837
Z56710,Alvarado,MN,Minnesota,Marshall,619
Z56711,Angle Inlet,MN,Minnesota,Lake of the Woods,22
Z56713,Argyle,MN,Minnesota,Marshall,895
Z56714,Badger,MN,Minnesota,Roseau,1124
Z56715,Brooks,MN,Minnesota,Red Lake,331
Z56716,Crookston,MN,Minnesota,Polk,9389
Z56720,Donaldson,MN,Minnesota,Kittson,24
Z56721,East Grand Forks,MN,Minnesota,Polk,10071
Z56722,Euclid,MN,Minnesota,Polk,379
Z56723,Fisher,MN,Minnesota,Polk,983
Z56724,Gatzke,MN,Minnesota,Marshall,151
Z56725,Goodridge,MN,Minnesota,Pennington,997
Z56726,Greenbush,MN,Minnesota,Roseau,1765
Z56727,Grygla,MN,Minnesota,Marshall,719
Z56728,Hallock,MN,Minnesota,Kittson,1411
Z56729,Halma,MN,Minnesota,Kittson,120
Z56731,Humboldt,MN,Minnesota,Kittson,78
Z56732,Karlstad,MN,Minnesota,Kittson,1099
Z56733,Kennedy,MN,Minnesota,Kittson,451
Z56734,Lake Bronson,MN,Minnesota,Kittson,483
Z56735,Lancaster,MN,Minnesota,Kittson,774
Z56736,Mentor,MN,Minnesota,Polk,1034
Z56737,Middle River,MN,Minnesota,Marshall,820
Z56738,Newfolden,MN,Minnesota,Marshall,1428
Z56741,Oak Island,MN,Minnesota,Lake of the Woods,19
Z56742,Oklee,MN,Minnesota,Red Lake,887
Z56744,Oslo,MN,Minnesota,Marshall,506
Z56748,Plummer,MN,Minnesota,Red Lake,804
Z56750,Red Lake Falls,MN,Minnesota,Red Lake,2371
Z56751,Roseau,MN,Minnesota,Roseau,5563
Z56754,Saint Hilaire,MN,Minnesota,Pennington,536
Z56755,Saint Vincent,MN,Minnesota,Kittson,78
Z56756,Salol,MN,Minnesota,Roseau,643
Z56757,Stephen,MN,Minnesota,Marshall,1038
Z56758,Strandquist,MN,Minnesota,Marshall,422
Z56759,Strathcona,MN,Minnesota,Roseau,296
Z56760,Viking,MN,Minnesota,Marshall,392
Z56761,Wannaska,MN,Minnesota,Roseau,433
Z56762,Warren,MN,Minnesota,Marshall,2488
Z56763,Warroad,MN,Minnesota,Roseau,5403
Z57001,Alcester,SD,South Dakota,Union,1725
Z57002,Aurora,SD,South Dakota,Brookings,978
Z57003,Baltic,SD,South Dakota,Minnehaha,2127
Z57004,Beresford,SD,South Dakota,Union,3406
Z57005,Brandon,SD,South Dakota,Minnehaha,11285
Z57006,Brookings,SD,South Dakota,Brookings,25259
Z57010,Burbank,SD,South Dakota,Clay,398
Z57012,Canistota,SD,South Dakota,McCook,1098
Z57013,Canton,SD,South Dakota,Lincoln,4863
Z57014,Centerville,SD,South Dakota,Turner,1337
Z57015,Chancellor,SD,South Dakota,Turner,793
Z57016,Chester,SD,South Dakota,Lake,691
Z57017,Colman,SD,South Dakota,Moody,1515
Z57018,Colton,SD,South Dakota,Minnehaha,1357
Z57020,Crooks,SD,South Dakota,Minnehaha,1608
Z57021,Davis,SD,South Dakota,Turner,340
Z57022,Dell Rapids,SD,South Dakota,Minnehaha,4712
Z57024,Egan,SD,South Dakota,Moody,486
Z57025,Elk Point,SD,South Dakota,Union,3008
Z57026,Elkton,SD,South Dakota,Brookings,1334
Z57027,Fairview,SD,South Dakota,Lincoln,92
Z57028,Flandreau,SD,South Dakota,Moody,3319
Z57029,Freeman,SD,South Dakota,Hutchinson,2037
Z57030,Garretson,SD,South Dakota,Minnehaha,3026
Z57031,Gayville,SD,South Dakota,Yankton,733
Z57032,Harrisburg,SD,South Dakota,Lincoln,7157
Z57033,Hartford,SD,South Dakota,Minnehaha,5418
Z57034,Hudson,SD,South Dakota,Lincoln,909
Z57035,Humboldt,SD,South Dakota,Minnehaha,1171
Z57036,Hurley,SD,South Dakota,Turner,638
Z57037,Irene,SD,South Dakota,Clay,952
Z57038,Jefferson,SD,South Dakota,Union,1581
Z57039,Lennox,SD,South Dakota,Lincoln,3470
Z57040,Lesterville,SD,South Dakota,Yankton,294
Z57041,Lyons,SD,South Dakota,Minnehaha,141
Z57042,Madison,SD,South Dakota,Lake,9342
Z57043,Marion,SD,South Dakota,Turner,1362
Z57045,Menno,SD,South Dakota,Hutchinson,956
Z57046,Mission Hill,SD,South Dakota,Yankton,714
Z57047,Monroe,SD,South Dakota,Turner,234
Z57048,Montrose,SD,South Dakota,McCook,1139
Z57049,North Sioux City,SD,South Dakota,Union,6058
Z57050,Nunda,SD,South Dakota,Lake,188
Z57051,Oldham,SD,South Dakota,Kingsbury,262
Z57052,Olivet,SD,South Dakota,Hutchinson,416
Z57053,Parker,SD,South Dakota,Turner,1932
Z57054,Ramona,SD,South Dakota,Lake,486
Z57055,Renner,SD,South Dakota,Minnehaha,986
Z57057,Rutland,SD,South Dakota,Lake,128
Z57058,Salem,SD,South Dakota,McCook,2090
Z57059,Scotland,SD,South Dakota,Bon Homme,1416
Z57061,Sinai,SD,South Dakota,Brookings,114
Z57062,Springfield,SD,South Dakota,Bon Homme,2342
Z57063,Tabor,SD,South Dakota,Bon Homme,864
Z57064,Tea,SD,South Dakota,Lincoln,5579
Z57065,Trent,SD,South Dakota,Moody,434
Z57066,Tyndall,SD,South Dakota,Bon Homme,1538
Z57067,Utica,SD,South Dakota,Yankton,471
Z57068,Valley Springs,SD,South Dakota,Minnehaha,1408
Z57069,Vermillion,SD,South Dakota,Clay,12013
Z57070,Viborg,SD,South Dakota,Turner,1398
Z57071,Volga,SD,South Dakota,Brookings,3160
Z57072,Volin,SD,South Dakota,Yankton,565
Z57073,Wakonda,SD,South Dakota,Clay,802
Z57075,Wentworth,SD,South Dakota,Lake,1046
Z57076,Winfred,SD,South Dakota,Lake,271
Z57077,Worthing,SD,South Dakota,Lincoln,1624
Z57078,Yankton,SD,South Dakota,Yankton,19220
Z57103,Sioux Falls,SD,South Dakota,Minnehaha,35689
Z57104,Sioux Falls,SD,South Dakota,Minnehaha,25860
Z57105,Sioux Falls,SD,South Dakota,Minnehaha,22710
Z57106,Sioux Falls,SD,South Dakota,Minnehaha,43122
Z57107,Sioux Falls,SD,South Dakota,Minnehaha,8915
Z57108,Sioux Falls,SD,South Dakota,Minnehaha,19471
Z57110,Sioux Falls,SD,South Dakota,Minnehaha,14662
Z57117,Sioux Falls,SD,South Dakota,Minnehaha,51
Z57197,Sioux Falls,SD,South Dakota,Minnehaha,921
Z57201,Watertown,SD,South Dakota,Codington,25197
Z57212,Arlington,SD,South Dakota,Kingsbury,1908
Z57213,Astoria,SD,South Dakota,Deuel,490
Z57214,Badger,SD,South Dakota,Kingsbury,57
Z57216,Big Stone City,SD,South Dakota,Grant,1056
Z57217,Bradley,SD,South Dakota,Clark,283
Z57218,Brandt,SD,South Dakota,Deuel,386
Z57219,Bristol,SD,South Dakota,Day,522
Z57220,Bruce,SD,South Dakota,Brookings,722
Z57221,Bryant,SD,South Dakota,Hamlin,793
Z57223,Castlewood,SD,South Dakota,Hamlin,1280
Z57224,Claire City,SD,South Dakota,Roberts,227
Z57225,Clark,SD,South Dakota,Clark,1749
Z57226,Clear Lake,SD,South Dakota,Deuel,2057
Z57227,Corona,SD,South Dakota,Roberts,440
Z57231,De Smet,SD,South Dakota,Kingsbury,1712
Z57232,Eden,SD,South Dakota,Marshall,295
Z57233,Erwin,SD,South Dakota,Kingsbury,188
Z57234,Estelline,SD,South Dakota,Hamlin,1430
Z57235,Florence,SD,South Dakota,Codington,902
Z57236,Garden City,SD,South Dakota,Clark,49
Z57237,Gary,SD,South Dakota,Deuel,554
Z57238,Goodwin,SD,South Dakota,Deuel,607
Z57239,Grenville,SD,South Dakota,Day,266
Z57241,Hayti,SD,South Dakota,Hamlin,959
Z57242,Hazel,SD,South Dakota,Hamlin,353
Z57243,Henry,SD,South Dakota,Codington,752
Z57245,Kranzburg,SD,South Dakota,Codington,97
Z57246,Labolt,SD,South Dakota,Grant,153
Z57247,Lake City,SD,South Dakota,Marshall,258
Z57248,Lake Norden,SD,South Dakota,Hamlin,1144
Z57249,Lake Preston,SD,South Dakota,Kingsbury,886
Z57251,Marvin,SD,South Dakota,Grant,143
Z57252,Milbank,SD,South Dakota,Grant,4592
Z57255,New Effington,SD,South Dakota,Roberts,379
Z57256,Ortley,SD,South Dakota,Roberts,86
Z57257,Peever,SD,South Dakota,Roberts,845
Z57258,Raymond,SD,South Dakota,Clark,284
Z57259,Revillo,SD,South Dakota,Grant,485
Z57260,Rosholt,SD,South Dakota,Roberts,1073
Z57261,Roslyn,SD,South Dakota,Day,312
Z57262,Sisseton,SD,South Dakota,Roberts,5463
Z57263,South Shore,SD,South Dakota,Codington,482
Z57264,Stockholm,SD,South Dakota,Grant,229
Z57265,Strandburg,SD,South Dakota,Grant,198
Z57266,Summit,SD,South Dakota,Roberts,691
Z57268,Toronto,SD,South Dakota,Deuel,494
Z57269,Twin Brooks,SD,South Dakota,Grant,440
Z57270,Veblen,SD,South Dakota,Marshall,940
Z57271,Vienna,SD,South Dakota,Clark,305
Z57272,Wallace,SD,South Dakota,Codington,192
Z57273,Waubay,SD,South Dakota,Day,1242
Z57274,Webster,SD,South Dakota,Day,2692
Z57276,White,SD,South Dakota,Brookings,1227
Z57278,Willow Lake,SD,South Dakota,Clark,917
Z57279,Wilmot,SD,South Dakota,Roberts,978
Z57301,Mitchell,SD,South Dakota,Davison,18470
Z57311,Alexandria,SD,South Dakota,Hanson,1682
Z57312,Alpena,SD,South Dakota,Jerauld,496
Z57313,Armour,SD,South Dakota,Douglas,1263
Z57314,Artesian,SD,South Dakota,Sanborn,845
Z57315,Avon,SD,South Dakota,Bon Homme,1148
Z57317,Bonesteel,SD,South Dakota,Gregory,581
Z57319,Bridgewater,SD,South Dakota,McCook,1118
Z57321,Canova,SD,South Dakota,Miner,428
Z57322,Carpenter,SD,South Dakota,Clark,420
Z57323,Carthage,SD,South Dakota,Miner,193
Z57324,Cavour,SD,South Dakota,Beadle,358
Z57325,Chamberlain,SD,South Dakota,Brule,3322
Z57328,Corsica,SD,South Dakota,Douglas,1061
Z57329,Dante,SD,South Dakota,Charles Mix,288
Z57330,Delmont,SD,South Dakota,Douglas,625
Z57331,Dimock,SD,South Dakota,Hutchinson,435
Z57332,Emery,SD,South Dakota,Hanson,774
Z57334,Ethan,SD,South Dakota,Davison,829
Z57335,Fairfax,SD,South Dakota,Gregory,303
Z57337,Fedora,SD,South Dakota,Miner,123
Z57339,Fort Thompson,SD,South Dakota,Buffalo,1550
Z57340,Fulton,SD,South Dakota,Hanson,309
Z57341,Gann Valley,SD,South Dakota,Buffalo,142
Z57342,Geddes,SD,South Dakota,Charles Mix,483
Z57344,Harrison,SD,South Dakota,Douglas,199
Z57345,Highmore,SD,South Dakota,Hyde,1271
Z57346,Stephan,SD,South Dakota,Hyde,32
Z57348,Hitchcock,SD,South Dakota,Beadle,498
Z57349,Howard,SD,South Dakota,Miner,1561
Z57350,Huron,SD,South Dakota,Beadle,15366
Z57353,Iroquois,SD,South Dakota,Kingsbury,742
Z57355,Kimball,SD,South Dakota,Brule,1050
Z57356,Lake Andes,SD,South Dakota,Charles Mix,1871
Z57358,Lane,SD,South Dakota,Jerauld,49
Z57359,Letcher,SD,South Dakota,Sanborn,661
Z57361,Marty,SD,South Dakota,Charles Mix,180
Z57362,Miller,SD,South Dakota,Hand,2219
Z57363,Mount Vernon,SD,South Dakota,Davison,1130
Z57364,New Holland,SD,South Dakota,Douglas,38
Z57365,Oacoma,SD,South Dakota,Lyman,687
Z57366,Parkston,SD,South Dakota,Hutchinson,2372
Z57367,Pickstown,SD,South Dakota,Charles Mix,202
Z57368,Plankinton,SD,South Dakota,Aurora,1196
Z57369,Platte,SD,South Dakota,Charles Mix,2823
Z57370,Pukwana,SD,South Dakota,Brule,791
Z57371,Ree Heights,SD,South Dakota,Hand,132
Z57373,Saint Lawrence,SD,South Dakota,Hand,421
Z57374,Spencer,SD,South Dakota,McCook,237
Z57375,Stickney,SD,South Dakota,Aurora,758
Z57376,Tripp,SD,South Dakota,Hutchinson,1002
Z57379,Virgil,SD,South Dakota,Beadle,46
Z57380,Wagner,SD,South Dakota,Charles Mix,3629
Z57381,Wessington,SD,South Dakota,Beadle,671
Z57382,Wessington Springs,SD,South Dakota,Jerauld,1455
Z57383,White Lake,SD,South Dakota,Aurora,708
Z57384,Wolsey,SD,South Dakota,Beadle,857
Z57385,Woonsocket,SD,South Dakota,Sanborn,1071
Z57386,Yale,SD,South Dakota,Beadle,246
Z57401,Aberdeen,SD,South Dakota,Brown,31563
Z57420,Akaska,SD,South Dakota,Walworth,57
Z57421,Amherst,SD,South Dakota,Marshall,69
Z57422,Andover,SD,South Dakota,Day,315
Z57424,Ashton,SD,South Dakota,Spink,310
Z57426,Barnard,SD,South Dakota,Brown,55
Z57427,Bath,SD,South Dakota,Brown,900
Z57428,Bowdle,SD,South Dakota,Edmunds,736
Z57429,Brentford,SD,South Dakota,Spink,98
Z57430,Britton,SD,South Dakota,Marshall,2270
Z57432,Claremont,SD,South Dakota,Brown,579
Z57433,Columbia,SD,South Dakota,Brown,292
Z57434,Conde,SD,South Dakota,Spink,501
Z57435,Cresbard,SD,South Dakota,Faulk,291
Z57436,Doland,SD,South Dakota,Spink,431
Z57437,Eureka,SD,South Dakota,McPherson,1115
Z57438,Faulkton,SD,South Dakota,Faulk,1490
Z57439,Ferney,SD,South Dakota,Brown,30
Z57440,Frankfort,SD,South Dakota,Spink,611
Z57441,Frederick,SD,South Dakota,Brown,701
Z57442,Gettysburg,SD,South Dakota,Potter,1715
Z57445,Groton,SD,South Dakota,Brown,2219
Z57446,Hecla,SD,South Dakota,Brown,293
Z57448,Hosmer,SD,South Dakota,Edmunds,397
Z57449,Houghton,SD,South Dakota,Brown,186
Z57450,Hoven,SD,South Dakota,Potter,695
Z57451,Ipswich,SD,South Dakota,Edmunds,2148
Z57452,Java,SD,South Dakota,Walworth,284
Z57454,Langford,SD,South Dakota,Marshall,585
Z57455,Lebanon,SD,South Dakota,Potter,59
Z57456,Leola,SD,South Dakota,McPherson,904
Z57457,Long Lake,SD,South Dakota,McPherson,80
Z57460,Mansfield,SD,South Dakota,Spink,412
Z57461,Mellette,SD,South Dakota,Spink,360
Z57465,Northville,SD,South Dakota,Spink,365
Z57466,Onaka,SD,South Dakota,Faulk,169
Z57467,Orient,SD,South Dakota,Faulk,314
Z57468,Pierpont,SD,South Dakota,Day,210
Z57469,Redfield,SD,South Dakota,Spink,3384
Z57470,Rockham,SD,South Dakota,Faulk,179
Z57471,Roscoe,SD,South Dakota,Edmunds,662
Z57472,Selby,SD,South Dakota,Walworth,1180
Z57473,Seneca,SD,South Dakota,Faulk,135
Z57474,Stratford,SD,South Dakota,Brown,152
Z57475,Tolstoy,SD,South Dakota,Potter,103
Z57476,Tulare,SD,South Dakota,Spink,461
Z57477,Turton,SD,South Dakota,Spink,114
Z57479,Warner,SD,South Dakota,Brown,646
Z57481,Westport,SD,South Dakota,Brown,530
Z57501,Pierre,SD,South Dakota,Hughes,16745
Z57520,Agar,SD,South Dakota,Sully,188
Z57521,Belvidere,SD,South Dakota,Jackson,231
Z57522,Blunt,SD,South Dakota,Hughes,387
Z57523,Burke,SD,South Dakota,Gregory,1083
Z57528,Colome,SD,South Dakota,Tripp,774
Z57529,Dallas,SD,South Dakota,Gregory,366
Z57531,Draper,SD,South Dakota,Jones,204
Z57532,Fort Pierre,SD,South Dakota,Stanley,2805
Z57533,Gregory,SD,South Dakota,Gregory,1912
Z57534,Hamill,SD,South Dakota,Tripp,177
Z57536,Harrold,SD,South Dakota,Hughes,536
Z57537,Hayes,SD,South Dakota,Stanley,128
Z57538,Herrick,SD,South Dakota,Gregory,251
Z57540,Holabird,SD,South Dakota,Hyde,108
Z57541,Ideal,SD,South Dakota,Tripp,178
Z57543,Kadoka,SD,South Dakota,Jackson,957
Z57544,Kennebec,SD,South Dakota,Lyman,520
Z57547,Long Valley,SD,South Dakota,Jackson,173
Z57548,Lower Brule,SD,South Dakota,Lyman,1395
Z57551,Martin,SD,South Dakota,Bennett,2018
Z57552,Midland,SD,South Dakota,Haakon,495
Z57553,Milesville,SD,South Dakota,Haakon,374
Z57555,Mission,SD,South Dakota,Todd,4099
Z57559,Murdo,SD,South Dakota,Jones,540
Z57560,Norris,SD,South Dakota,Mellette,381
Z57562,Okaton,SD,South Dakota,Jones,19
Z57563,Okreek,SD,South Dakota,Todd,356
Z57564,Onida,SD,South Dakota,Sully,1048
Z57566,Parmelee,SD,South Dakota,Todd,1390
Z57567,Philip,SD,South Dakota,Haakon,1298
Z57568,Presho,SD,South Dakota,Lyman,594
Z57569,Reliance,SD,South Dakota,Lyman,442
Z57570,Rosebud,SD,South Dakota,Todd,2047
Z57571,Saint Charles,SD,South Dakota,Gregory,20
Z57572,Saint Francis,SD,South Dakota,Todd,1711
Z57574,Tuthill,SD,South Dakota,Bennett,121
Z57576,Vivian,SD,South Dakota,Lyman,111
Z57577,Wanblee,SD,South Dakota,Jackson,1298
Z57579,White River,SD,South Dakota,Mellette,1459
Z57580,Winner,SD,South Dakota,Tripp,4213
Z57584,Witten,SD,South Dakota,Tripp,62
Z57585,Wood,SD,South Dakota,Mellette,223
Z57601,Mobridge,SD,South Dakota,Walworth,3824
Z57620,Bison,SD,South Dakota,Perkins,458
Z57621,Bullhead,SD,South Dakota,Corson,302
Z57622,Cherry Creek,SD,South Dakota,Ziebach,283
Z57623,Dupree,SD,South Dakota,Ziebach,1114
Z57625,Eagle Butte,SD,South Dakota,Dewey,4461
Z57626,Faith,SD,South Dakota,Meade,1081
Z57630,Glencross,SD,South Dakota,Dewey,50
Z57631,Glenham,SD,South Dakota,Walworth,354
Z57632,Herreid,SD,South Dakota,Campbell,710
Z57633,Isabel,SD,South Dakota,Dewey,458
Z57634,Keldron,SD,South Dakota,Corson,79
Z57636,Lantry,SD,South Dakota,Dewey,117
Z57638,Lemmon,SD,South Dakota,Perkins,2036
Z57639,Little Eagle,SD,South Dakota,Corson,413
Z57640,Lodgepole,SD,South Dakota,Perkins,131
Z57641,Mc Intosh,SD,South Dakota,Corson,340
Z57642,Mc Laughlin,SD,South Dakota,Corson,2155
Z57644,Meadow,SD,South Dakota,Perkins,225
Z57645,Morristown,SD,South Dakota,Corson,190
Z57646,Mound City,SD,South Dakota,Campbell,297
Z57648,Pollock,SD,South Dakota,Campbell,275
Z57649,Prairie City,SD,South Dakota,Perkins,261
Z57650,Ralph,SD,South Dakota,Harding,16
Z57651,Reva,SD,South Dakota,Harding,155
Z57652,Ridgeview,SD,South Dakota,Dewey,467
Z57656,Timber Lake,SD,South Dakota,Dewey,695
Z57657,Trail City,SD,South Dakota,Corson,202
Z57658,Wakpala,SD,South Dakota,Corson,328
Z57660,Watauga,SD,South Dakota,Corson,108
Z57661,Whitehorse,SD,South Dakota,Dewey,93
Z57701,Rapid City,SD,South Dakota,Pennington,44678
Z57702,Rapid City,SD,South Dakota,Pennington,34693
Z57703,Rapid City,SD,South Dakota,Pennington,14663
Z57706,Ellsworth Afb,SD,South Dakota,Meade,2711
Z57714,Allen,SD,South Dakota,Bennett,1127
Z57716,Batesland,SD,South Dakota,Shannon,473
Z57717,Belle Fourche,SD,South Dakota,Butte,7871
Z57718,Black Hawk,SD,South Dakota,Meade,7046
Z57719,Box Elder,SD,South Dakota,Pennington,7692
Z57720,Buffalo,SD,South Dakota,Harding,634
Z57722,Buffalo Gap,SD,South Dakota,Custer,395
Z57724,Camp Crook,SD,South Dakota,Harding,240
Z57725,Caputa,SD,South Dakota,Pennington,199
Z57730,Custer,SD,South Dakota,Custer,5669
Z57732,Deadwood,SD,South Dakota,Lawrence,2368
Z57735,Edgemont,SD,South Dakota,Fall River,1363
Z57738,Fairburn,SD,South Dakota,Custer,60
Z57741,Fort Meade,SD,South Dakota,Meade,68
Z57744,Hermosa,SD,South Dakota,Custer,2004
Z57745,Hill City,SD,South Dakota,Pennington,2529
Z57747,Hot Springs,SD,South Dakota,Fall River,5647
Z57748,Howes,SD,South Dakota,Meade,358
Z57750,Interior,SD,South Dakota,Jackson,427
Z57751,Keystone,SD,South Dakota,Pennington,677
Z57752,Kyle,SD,South Dakota,Shannon,1920
